,SPY,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2018-07-16,247.95870971679688,24.81575584411621,47.789329528808594,26.791696548461914,23.678268432617188,64.4459457397461,33.61674880981445,42.63252639770508,25.25068473815918,20.58814811706543,76.1052474975586,52.422630310058594
2018-07-17,248.9617462158203,25.140302658081055,47.79860305786133,26.685077667236328,23.70413589477539,64.70039367675781,33.86757278442383,42.99800109863281,25.081418991088867,20.572460174560547,76.52576446533203,52.473731994628906
2018-07-18,249.48545837402344,24.905431747436523,47.65951919555664,26.702835083007812,24.083541870117188,65.41109466552734,33.81184005737305,42.64875793457031,24.989093780517578,20.4665584564209,76.5870590209961,52.441219329833984
2018-07-19,248.5445098876953,24.995107650756836,47.32571029663086,26.709957122802734,23.72138786315918,65.38477325439453,33.691070556640625,42.673126220703125,25.227602005004883,20.654827117919922,76.15780639648438,52.32046127319336
2018-07-20,248.26043701171875,24.892616271972656,47.16807556152344,26.61754608154297,23.76449966430664,65.3145523071289,33.700374603271484,42.93302536010742,25.00448226928711,20.50969696044922,76.00886535644531,52.088226318359375
2018-07-23,248.72210693359375,24.755962371826172,47.36281967163086,26.50025177001953,24.092164993286133,64.91098022460938,33.872230529785156,42.665000915527344,24.93523597717285,20.364572525024414,76.16658782958984,52.03249740600586
2018-07-24,249.97366333007812,25.076251983642578,47.696617126464844,26.8343448638916,24.161148071289062,65.18296813964844,34.05803680419922,42.7462272644043,24.86599349975586,20.435176849365234,76.85868072509766,51.879234313964844
2018-07-25,252.1040496826172,25.272686004638672,48.03968811035156,27.05826187133789,24.212890625,66.17443084716797,34.485374450683594,43.071102142333984,25.11219024658203,20.49401092529297,77.83987426757812,52.26008224487305
2018-07-26,251.50930786132812,25.41788673400879,46.22787094116211,27.353267669677734,24.204261779785156,66.6833267211914,33.95583724975586,43.298526763916016,25.19682502746582,20.713655471801758,77.6208724975586,51.98604965209961
2018-07-27,249.80506896972656,25.323938369750977,45.35072326660156,27.235980987548828,24.255996704101562,66.6921157836914,33.37519836425781,43.355377197265625,24.966007232666016,20.6469783782959,77.06017303466797,51.85136795043945
2018-07-30,248.50013732910156,25.27696418762207,44.63675308227539,27.459901809692383,24.273244857788086,66.03404998779297,32.85494613647461,43.306636810302734,24.94293212890625,20.521467208862305,77.10396575927734,51.43799591064453
2018-07-31,249.72511291503906,25.507572174072266,44.9334716796875,27.41012954711914,24.10079002380371,67.4905776977539,32.94320297241211,43.50968551635742,25.427637100219727,20.705820083618164,77.90997314453125,51.67951202392578
2018-08-01,249.30787658691406,25.247068405151367,44.748023986816406,27.029834747314453,24.10079002380371,66.57804870605469,33.24049377441406,43.144203186035156,25.596895217895508,20.572460174560547,77.9275131225586,51.42405319213867
2018-08-02,250.66604614257812,25.08052635192871,45.04473114013672,26.88055419921875,24.10941505432129,66.49031066894531,33.65856170654297,43.582794189453125,25.47379493713379,20.674436569213867,78.21659851074219,51.77704620361328
2018-08-03,251.7401123046875,25.319669723510742,45.35072326660156,26.741941452026367,24.24738121032715,66.55174255371094,33.779327392578125,44.0944709777832,25.804624557495117,20.905855178833008,78.68093872070312,51.95354080200195
2018-08-06,252.6632843017578,25.311128616333008,45.80507278442383,26.841449737548828,24.37671661376953,66.64826202392578,33.960487365722656,44.13508605957031,25.75076675415039,20.921539306640625,78.82109832763672,52.301883697509766
2018-08-07,253.49765014648438,25.39653968811035,45.86070251464844,27.04049301147461,24.488811492919922,67.1220474243164,34.09054946899414,43.8670539855957,25.696916580200195,20.890161514282227,78.82984924316406,52.54339599609375
2018-08-08,253.39111328125,25.28977394104004,45.823612213134766,26.845012664794922,24.549171447753906,66.82372283935547,34.183467864990234,43.5340576171875,25.535343170166016,20.78034019470215,78.95252990722656,52.599124908447266
2018-08-09,253.04493713378906,25.426429748535156,46.07395935058594,26.596214294433594,24.402591705322266,66.45523071289062,34.197391510009766,43.404109954833984,25.581506729125977,20.874475479125977,78.8648910522461,52.794193267822266
2018-08-10,251.34954833984375,25.059171676635742,45.68452453613281,26.759714126586914,24.1180362701416,65.86735534667969,33.9233283996582,43.241668701171875,25.33530616760254,20.784263610839844,78.52322387695312,52.35297775268555
2018-08-13,250.40872192382812,24.80721664428711,45.61960983276367,26.418508529663086,23.88521957397461,65.55149841308594,33.87688064575195,43.241668701171875,25.327608108520508,20.811716079711914,78.54952239990234,52.088226318359375
2018-08-14,252.00636291503906,25.016468048095703,45.94414520263672,26.48248291015625,24.10941505432129,66.00773620605469,34.08589553833008,43.54218292236328,25.427637100219727,20.854862213134766,78.91748809814453,52.594478607177734
2018-08-15,250.12457275390625,24.619308471679688,45.30435562133789,25.558387756347656,23.919708251953125,65.69186401367188,33.779327392578125,43.720863342285156,25.65074920654297,21.047054290771484,78.78605651855469,51.95354080200195
2018-08-16,252.1483917236328,24.768774032592773,45.28580856323242,25.743192672729492,24.238750457763672,66.52540588378906,33.92796325683594,44.34626388549805,25.850784301757812,21.274547576904297,79.5570068359375,52.208980560302734
2018-08-17,253.03610229492188,24.952402114868164,45.072540283203125,25.807180404663086,24.290489196777344,66.92902374267578,33.97907257080078,44.68739318847656,26.096982955932617,21.38437271118164,79.80229949951172,52.25543975830078
2018-08-20,253.5775909423828,25.127492904663086,45.146728515625,25.981334686279297,24.368099212646484,67.37649536132812,33.92796325683594,44.663021087646484,26.127758026123047,21.309850692749023,80.06513977050781,52.62700653076172
2018-08-21,254.17227172851562,25.22571563720703,45.424896240234375,26.11284065246582,24.46294403076172,67.87662506103516,33.98371505737305,44.34626388549805,25.889257431030273,21.156883239746094,80.06513977050781,53.04499816894531
2018-08-22,254.02146911621094,25.097599029541016,45.369258880615234,26.425617218017578,24.37671661376953,67.21855926513672,34.08589553833008,44.07010269165039,25.72768783569336,20.99999237060547,80.14398193359375,53.10073471069336
2018-08-23,253.6840362548828,24.92678451538086,45.18383026123047,26.30121421813965,24.264619827270508,67.02554321289062,34.160221099853516,43.96452713012695,25.6661376953125,20.98430061340332,80.11772155761719,53.049644470214844
